,title,pos,neg,ratingValue,bestRating,rate
2536,"['Сподобалась', 'зустріч', 'на', 'ресепшені']","['Сподобалась', 'зустріч', 'на', 'ресепшені', 'усміхнені', 'обличчя', 'миттєві', 'відповіді', 'і', 'пропозиції']","['1', 'Замовили', 'роздільні', 'ліжка', 'На', 'ресепшн', 'перепитали', 'Отримали', 'двохстах', 'Ми', 'з', 'колегою', 'благо', 'дорослі', 'спокійні', 'люди', 'посміялись', '2', 'Були', 'свідками', 'і', 'учасниками', 'коли', 'на', 'стоянці', 'яка', 'перед', 'головним', 'входом', ""з'їхалось"", 'машин', 'з', 'кількістю', 'що', 'перевищує', 'пропускну', 'спроможність', 'тому', 'чекали', 'в', 'заторі', 'доки', 'машини', 'розповзається', 'інакше', 'не', 'скажеш', 'і', 'запізнились', 'на', 'ділову', 'зустріч', 'В', 'готелі', 'ж', 'бачили', 'проблему', 'але', 'ніхто', 'не', 'вийшов', 'щоб', 'попередити', 'машини', 'що', 'прагнули', 'заїхати', 'про', 'те', 'що', 'місця', 'для', 'проїзду', 'а', 'тим', 'паче', 'стоянки', 'не', 'має']",6.3,10.0,0
2537,"['Дизайн', 'готелю']","['Дизайн', 'готелю', 'Вид', 'з', 'вікна', 'Хороші', 'сніданки']","['1', 'На', 'паркінгу', 'немає', 'місця', '2', 'Другі', 'вхідні', 'двері', 'не', 'відчиняються', 'автоматично', '3', 'Високі', 'сходи', 'та', 'незручний', 'пандус', 'для', 'валіз', 'та', 'інвалідних', 'візків', 'з', 'Холл', 'до', 'ліфтів']",8.8,10.0,0
2538,"['Нові', 'сучасні', 'кімнати']","['Нові', 'сучасні', 'кімнати', 'Чисто', 'затишно']","['Дорого', 'Ресторан', 'вечеря', 'на', '1', 'особу', 'з', '2', 'бакалаври', 'пива', 'за', '400', 'грн', 'мені', 'здається', 'занадто', 'Такий', 'величезний', 'готель', 'і', 'ФОП', 'на', 'єдиному', 'податку', 'без', 'ПДВ', 'якось', 'дивно']",8.3,10.0,0
2539,"['Сподобалося', 'місцерозташування', 'готелю', 'поблизу', 'пляжу', 'Аркадія']","['Сподобалося', 'місцерозташування', 'готелю', 'поблизу', 'пляжу', 'Аркадія']","['Основне', 'що', 'не', 'сподобалося', 'номер', 'на', '4-му', 'поверсі', 'з', 'видом', 'на', 'стіну', 'і', 'будівництво', 'постійний', 'шум', 'замість', 'обіцяної', 'двоспальне', 'кроваті', 'зсунуті', 'дві', 'Однодольні', 'які', 'постійно', 'посувались', 'Спати', 'було', 'дуже', 'незручно', 'в', 'душовій', 'забитий', 'сток', 'води', 'декілька', 'годин', 'вода', 'зберігається', 'Після', 'того', 'як', 'вода', 'повністю', 'зливається', 'починається', 'сильний', 'сморід', 'зі', 'стоку']",5.4,10.0,-1
2540,"['Місце', 'розташування', 'серце', 'Аркадії', 'метрів', '300', 'до', 'моря']","['Місце', 'розташування', 'серце', 'Аркадії', 'метрів', '300', 'до', 'моря', 'Чисті', 'світлі', 'сучасні', 'номери', 'Готель', 'новий', 'і', 'європейського', 'зразка', 'рекомендую']","['персонал', 'на', 'рецепції', 'дівчата', 'ну', 'не', 'можна', 'з', 'таким', 'кислим', 'виразом', 'обличчя', 'сидіти', 'Аж', 'сумно', 'стало', 'Ваш', 'холод', 'заморозить', 'навіть', 'в', '+36', 'С', 'Зараз', 'поряд', 'йде', 'будівництво', 'Гагарін', 'Плаза', 'тому', 'трохи', 'брудно', 'біля', 'готелю', 'але', 'це', 'ж', 'тимчасово']",9.2,10.0,1
2541,"['привітний', 'уважний', 'персонал']","['привітний', 'уважний', 'персонал', 'Прибирання', 'в', 'номері', 'якісне', 'зміна', 'рушників', 'щодня', 'Чудове', 'розміщення', 'поряд', 'Аркадія', 'де', 'зосереджені', 'всі', 'розваги', 'До', 'найближчого', 'пляжу', 'хвилин', '5', 'пішки']",['Nan'],7.9,10.0,0
2542,"['Хороший', 'інтернет', 'гарний', 'душ', 'нові', 'меблі', 'і', 'техніка', 'хороший']","['Хороший', 'інтернет', 'гарний', 'душ', 'нові', 'меблі', 'і', 'техніка', 'хороший', 'номер']","['Погане', 'прибирання', 'дуже', 'багато', 'пилюки', 'під', 'ліжком', 'за', 'шторами', 'Мала', 'ванна', 'кімната', 'Будівництво', 'з', '8', 'ранку', 'до', '10', 'вечора', 'проблема', 'з', 'парковкою', 'автомобілів']",4.6,10.0,-1
2543,"['расположение', 'отеля', 'в', 'курортно-', 'зоне', 'аркади']","['расположение', 'отеля', 'в', 'курортно-', 'зоне', 'аркади', 'пляж', 'Ночные', 'клубы', 'ресторан', 'кафе', 'супермаркет', 'в', 'шагов', 'доступності', 'от', 'отеля', 'бесплатно', 'wi', 'fi', 'в', 'хотели', 'и', 'номер', 'Отзыв', 'персонал']","['Борка', 'в', 'номер', 'за', 'девять', 'дней', 'пребывания', 'в', 'отелей', 'полностью', 'убрали', 'номер', 'один', 'раз', 'полотен', 'меняют', 'каждый', 'день', 'но', 'постелено', 'Бельке', 'поміняли', 'на', 'пятый', 'день', 'после', 'просьбы', 'строительство', 'Gagarin', 'plaza', 'ведется', 'с', '6', 'часов', 'утра', 'много', 'Арабов', 'и', 'одеколон', 'бизнес', 'ланч', 'в', 'отелей', 'оставляет', 'делать', 'лучшего']",9.2,10.0,1
2544,"['До', 'Аркадії', 'зовсім', 'недалеко']","['До', 'Аркадії', 'зовсім', 'недалеко']","['Ремонтні', 'роботи', 'біля', 'готелю', 'Але', 'думаю', 'це', 'тимчасове', 'явище', 'Мало', 'місця', 'для', 'автомобілей', 'і', 'ставлять', 'їх', 'на', 'парковці', 'хто', 'завгодно', 'а', 'не', 'лише', 'ті', 'хто', 'зупинився', 'в', 'готелі']",7.1,10.0,0
2545,"['Очень', 'удобно', 'расположен', 'хороший', 'дизайн', 'всё', 'продумано', 'отель']","['Очень', 'удобно', 'расположен', 'хороший', 'дизайн', 'всё', 'продумано', 'отель', 'новый', 'отлично', 'работает', 'интернет', 'приятно', 'удивило', 'сервис', 'можно', 'наказать', 'чай', 'или', 'кофе', 'в', 'номер', 'по', 'цене', 'бара', 'без', 'націнки', 'завтрак', 'хороший', 'было', 'два', 'вида', 'ягоди', 'хорошего', 'качества', 'есть', 'физическое', 'меню']","['Борка', 'номера', 'это', 'знамена', 'полотен', 'и', 'корзин', 'с', 'курсором', 'сантехніку', 'не', 'чистили', 'Пол', 'не', 'мысли', 'и', 'даже', 'не', 'поліметали', 'жили', 'мы', '5', 'ночей', 'и', 'это', 'очень', 'было', 'заметно']",8.8,10.0,0
2546,"['привітний', 'та', 'чуйний', 'персонал']","['привітний', 'та', 'чуйний', 'персонал', 'Від', 'моменту', 'здійснення', 'бронювання', 'до', 'останнього', 'дня', 'відпочинку', 'все', 'на', 'найвищому', 'рівні']","['Хоч', 'готель', 'новий', 'але', 'ванна', 'кімната', 'вже', 'потребує', 'боротьби', 'з', 'осінню', 'дуже', 'погана', 'звукоізоляція']",7.1,10.0,0
2547,"['гостиниці', 'новая', 'с', 'хорошим', 'Белем', 'и', 'новой', 'мебель']","['гостиниці', 'новая', 'с', 'хорошим', 'Белем', 'и', 'новой', 'мебель', 'Современный', 'дизайн', 'очень', 'комфортне', 'Лифар', 'и', 'холл', 'Стоянка', 'для', 'машины', 'Все', 'очень', 'чисто']","['обслуживание', 'в', 'ресторане', 'еще', 'советское', 'офіціант', 'выполняют', 'работу', 'а', 'не', 'служат', 'Клименту', 'Еда', 'тоже', 'очень', 'обычная', 'Не', 'совсем', 'подобная', 'комната', 'кровать', 'занимает', 'все', 'место', 'вдвоем', 'Новато']",7.9,10.0,0
